year,month,gss,avg
2006,5,E14000809,197693.733333333333
2006,5,E14000911,136189.474264705882
2006,5,E14000979,158635.828025477707
2006,5,E14001054,133801.391304347826
2006,5,E14000612,167629.148148148148
2006,5,E14000661,126786.333333333333
2006,5,E14000747,113192.294117647059
2006,5,E14000785,133189.088888888889
2006,5,E14000580,102456.666666666667
2006,5,E14000532,190350.675675675676
2006,5,E14000579,135905.647058823529
2006,5,E14000871,121248.750000000000
2006,5,E14000969,59566.000000000000
2006,6,E14000571,114999.767716535433
2006,6,E14000532,177941.666666666667
2006,6,E14000537,118044.096385542169
2006,6,E14000612,140544.762845849802
2006,6,E14000747,121565.231707317073
2006,6,E14000785,161197.737864077670
2006,6,E14000807,144580.087136929461
2006,6,E14000808,118998.884773662551
2006,6,E14000809,190900.496428571429
2006,6,E14000911,138483.512987012987
2006,6,E14000979,159965.552486187845
2006,6,E14001054,130693.063926940639
2006,6,E14001059,154951.934782608696
2006,6,E14000580,143685.852941176471
2006,6,E14000661,125818.263888888889
2006,6,E14000871,117150.000000000000
2006,6,E14000579,128288.636363636364
2006,6,E14000969,152500.000000000000
2006,7,E14000537,117381.043956043956
2006,7,E14000571,108409.910994764398
2006,7,E14000579,118846.428571428571
2006,7,E14000911,127692.391930835735
2006,7,E14000661,118385.170454545455
2006,7,E14000747,107435.491228070175
2006,7,E14000785,125635.625000000000
2006,7,E14000807,136647.366666666667
2006,7,E14000808,124049.107806691450
2006,7,E14000809,203636.267857142857
2006,7,E14000612,138679.314814814815
2006,7,E14000979,165982.479729729730
2006,7,E14001054,144553.722222222222
2006,7,E14001059,150804.697530864198
2006,7,E14000532,215264.035087719298
2006,7,E14000580,136973.541666666667
2006,8,E14000785,139727.253521126761
2006,8,E14000537,111630.168539325843
2006,8,E14000571,108374.412429378531
2006,8,E14000580,115973.260869565217
2006,8,E14000612,143928.448051948052
2006,8,E14000661,127059.614457831325
2006,8,E14000747,120690.210526315789
2006,8,E14000807,140151.268844221106
2006,8,E14000808,129921.009478672986
2006,8,E14000809,205143.939534883721
2006,8,E14000911,133725.414937759336
2006,8,E14000979,168980.000000000000
2006,8,E14001054,123801.179104477612
2006,8,E14001059,159891.125581395349
2006,8,E14000579,138509.071428571429
2006,8,E14000532,214784.295454545455
2006,9,E14000532,198840.120689655172
2006,9,E14000537,119874.605504587156
2006,9,E14000571,126313.980487804878
2006,9,E14000979,162236.670520231214
2006,9,E14001054,144713.295180722892
2006,9,E14001059,158643.706161137441
2006,9,E14000580,141065.172413793103
2006,9,E14000612,154826.520467836257
2006,9,E14000661,121691.330000000000
2006,9,E14000747,108745.936507936508
2006,9,E14000785,139095.238095238095
2006,9,E14000807,144865.906921241050
2006,9,E14000808,140119.076923076923
2006,9,E14000809,199093.366666666667
2006,9,E14000911,141609.032374100719
2006,9,E14000579,167994.370370370370
2006,9,E14000871,140000.000000000000
2006,10,E14000580,128277.413793103448
2006,10,E14000571,120230.796460176991
2006,10,E14000537,118903.074468085106
2006,10,E14000579,128953.615384615385
2006,10,E14000612,136817.348314606742
2006,10,E14000661,124192.763157894737
2006,10,E14000785,141150.492957746479
2006,10,E14000807,162353.377088305489
2006,10,E14000808,124621.927461139896
2006,10,E14000809,202980.147465437788
2006,10,E14000911,127589.971659919028
2006,10,E14000979,159750.402515723270
2006,10,E14001054,138000.317460317460
2006,10,E14001059,155333.979899497487
2006,10,E14000747,121751.241935483871
2006,10,E14000532,218901.886792452830
2006,10,E14000969,140000.000000000000
2006,10,E14000871,85000.000000000000
2006,11,E14000532,218431.914893617021
2006,11,E14000537,119909.099099099099
2006,11,E14000571,116438.379629629630
2006,11,E14000809,224688.951351351351
2006,11,E14001059,160894.697368421053
2006,11,E14000808,136226.230046948357
2006,11,E14000979,166750.877906976744
2006,11,E14000612,141342.109756097561
2006,11,E14001054,148535.751412429379
2006,11,E14000661,127629.707865168539
2006,11,E14000747,115437.520000000000
2006,11,E14000911,126275.018726591760
2006,11,E14000785,143294.148936170213
2006,11,E14000807,164302.839034205231
2006,11,E14000580,95242.727272727273
2006,11,E14000579,157734.583333333333
2006,11,E14000969,183816.666666666667
2006,12,E14000537,115948.861788617886
2006,12,E14000532,201379.687500000000
2006,12,E14000571,128469.454545454545
2006,12,E14000579,143733.333333333333
2006,12,E14000580,128616.521739130435
2006,12,E14000612,143270.511494252874
2006,12,E14000661,131837.666666666667
2006,12,E14000747,117909.163265306122
2006,12,E14000785,145964.101123595506
2006,12,E14000807,162812.584086799277
2006,12,E14000808,134164.191256830601
2006,12,E14000809,211804.242677824268
2006,12,E14000911,136627.162650602410
2006,12,E14000979,175475.173611111111
2006,12,E14001054,138064.526315789474
2006,12,E14001059,153031.549107142857
2006,12,E14000871,148333.333333333333
2007,1,E14000537,118355.596774193548
2007,1,E14000571,115264.297674418605
2007,1,E14000807,158889.041666666667
2007,1,E14000808,128755.512195121951
2007,1,E14000809,201539.000000000000
2007,1,E14000911,125588.876404494382
2007,1,E14000979,158877.613636363636
2007,1,E14001054,127000.285714285714
2007,1,E14001059,158617.472727272727
2007,1,E14000612,153176.943548387097
2007,1,E14000785,131460.096153846154
2007,1,E14000580,132988.965517241379
2007,1,E14000532,227692.256410256410
2007,1,E14000661,123767.867647058824
2007,1,E14000747,121837.851851851852
2007,1,E14000579,132731.250000000000
2007,1,E14000969,155000.000000000000
2007,2,E14001054,148727.923076923077
2007,2,E14000532,216945.833333333333
2007,2,E14000571,126197.929729729730
2007,2,E14000612,155537.826086956522
2007,2,E14000661,130614.662162162162
2007,2,E14000747,115852.508474576271
2007,2,E14000785,133555.619047619048
2007,2,E14000807,166211.000000000000
2007,2,E14000808,126355.948863636364
2007,2,E14000809,218351.071428571429
2007,2,E14000911,136274.360975609756
2007,2,E14000979,165487.280575539568
2007,2,E14001059,152395.475308641975
2007,2,E14000537,115257.840909090909
2007,2,E14000580,105771.086956521739
2007,2,E14000579,139557.500000000000
2007,2,E14000871,120250.000000000000
2007,3,E14000571,108410.202531645570
2007,3,E14000579,160950.000000000000
2007,3,E14000612,140733.987179487179
2007,3,E14000661,129726.489130434783
2007,3,E14001054,138340.756613756614
2007,3,E14000747,112940.658227848101
2007,3,E14001059,153319.075117370892
2007,3,E14000532,205581.632653061224
2007,3,E14000537,119634.925000000000
2007,3,E14000807,159669.570024570025
2007,3,E14000808,123994.627358490566
2007,3,E14000809,196527.780346820809
2007,3,E14000911,127679.391959798995
2007,3,E14000979,160714.646666666667
2007,3,E14000785,142445.882352941176
2007,3,E14000580,109536.916666666667
2007,3,E14000969,159000.000000000000
2007,3,E14000871,65000.000000000000
2007,4,E14000807,157317.074257425743
2007,4,E14000911,142911.861386138614
2007,4,E14000532,251096.219512195122
2007,4,E14000537,120974.310810810811
2007,4,E14000571,118044.555000000000
2007,4,E14000612,145222.107438016529
2007,4,E14000661,130855.564102564103
2007,4,E14000747,113083.742424242424
2007,4,E14000785,118427.656250000000
2007,4,E14000808,137511.150837988827
2007,4,E14000809,219533.465408805031
2007,4,E14000979,164506.449275362319
2007,4,E14001054,159091.791411042945
2007,4,E14001059,160377.367469879518
2007,4,E14000871,111000.000000000000
2007,4,E14000580,152745.344827586207
2007,4,E14000579,142000.000000000000
2007,4,E14000969,207500.000000000000
2007,5,E14000580,114247.272727272727
2007,5,E14000612,151590.301775147929
2007,5,E14000661,133485.303797468354
2007,5,E14000747,130474.142857142857
2007,5,E14000785,138324.463768115942
2007,5,E14000807,167893.424936386768
2007,5,E14000808,127168.378504672897
2007,5,E14000809,233259.183431952663
2007,5,E14001059,162323.916666666667
2007,5,E14000532,273013.888888888889
2007,5,E14000537,129567.787234042553
2007,5,E14000571,127043.313513513514
2007,5,E14000911,135745.933823529412
2007,5,E14000979,162161.048780487805
2007,5,E14001054,146001.989071038251
2007,5,E14000579,134622.727272727273
2007,5,E14000871,139475.000000000000
2007,6,E14000537,129173.584415584416
2007,6,E14000571,121346.748299319728
2007,6,E14000579,141436.733333333333
2007,6,E14000580,134000.869565217391
2007,6,E14000612,148941.056818181818
2007,6,E14000661,139333.084337349398
2007,6,E14000747,140556.957446808511
2007,6,E14000785,136859.142857142857
2007,6,E14000807,170955.837837837838
2007,6,E14000808,134047.144067796610
2007,6,E14000809,219359.746268656716
2007,6,E14000911,145573.807453416149
2007,6,E14001059,164652.655319148936
2007,6,E14000979,162471.156250000000
2007,6,E14000532,234274.074074074074
2007,6,E14001054,143539.971193415638
2007,6,E14000871,77000.000000000000
2007,6,E14000969,167500.000000000000
2007,7,E14000979,162205.303797468354
2007,7,E14000809,239398.957805907173
2007,7,E14000537,128622.144578313253
2007,7,E14000571,137678.988142292490
2007,7,E14000579,142704.000000000000
2007,7,E14000580,126502.647058823529
2007,7,E14000612,146292.401315789474
2007,7,E14000661,129677.868421052632
2007,7,E14000747,132919.464646464646
2007,7,E14000785,142945.404040404040
2007,7,E14000807,153370.247678018576
2007,7,E14000808,147356.836448598131
2007,7,E14000911,141195.509493670886
2007,7,E14001054,138484.694300518135
2007,7,E14001059,171815.379310344828
2007,7,E14000532,235506.250000000000
2007,7,E14000871,131500.000000000000
2007,8,E14000571,125897.823076923077
2007,8,E14000532,202722.707317073171
2007,8,E14000537,134367.682926829268
2007,8,E14000809,229625.651821862348
2007,8,E14000911,147296.497058823529
2007,8,E14000979,175401.056410256410
2007,8,E14001054,143777.094059405941
2007,8,E14001059,163461.410714285714
2007,8,E14000580,124119.189189189189
2007,8,E14000612,156659.726315789474
2007,8,E14000785,137221.400000000000
2007,8,E14000807,150150.181303116147
2007,8,E14000808,136790.089285714286
2007,8,E14000579,177180.769230769231
2007,8,E14000747,122862.096385542169
2007,8,E14000661,134181.802197802198
2007,8,E14000969,176000.000000000000
2007,9,E14000807,144119.472463768116
2007,9,E14000911,139939.794520547945
2007,9,E14000532,252901.086956521739
2007,9,E14000537,128203.095238095238
2007,9,E14000571,129391.680497925311
2007,9,E14000661,133332.238095238095
2007,9,E14000747,142487.378378378378
2007,9,E14000785,148580.316455696203
2007,9,E14000808,145010.971910112360
2007,9,E14000809,227705.787096774194
2007,9,E14000979,155948.588957055215
2007,9,E14001054,142146.870192307692
2007,9,E14001059,156547.052325581395
2007,9,E14000612,150979.820312500000
2007,9,E14000579,133897.222222222222
2007,9,E14000580,117539.318181818182
2007,10,E14000537,125182.045454545455
2007,10,E14000571,129742.635071090047
2007,10,E14000580,155148.375000000000
2007,10,E14000612,152625.430107526882
2007,10,E14000747,116513.929577464789
2007,10,E14000979,171480.645390070922
2007,10,E14001054,151148.851851851852
2007,10,E14001059,169680.179012345679
2007,10,E14000808,139879.715189873418
2007,10,E14000809,203394.140740740741
2007,10,E14000911,152020.852494577007
2007,10,E14000785,141361.854838709677
2007,10,E14000807,148765.187500000000
2007,10,E14000661,141454.439393939394
2007,10,E14000532,237854.687500000000
2007,10,E14000579,137992.142857142857
2007,11,E14000979,167692.541095890411
2007,11,E14000532,216492.414634146341
2007,11,E14000537,127791.725000000000
2007,11,E14000571,124060.872000000000
2007,11,E14000612,155944.936305732484
2007,11,E14000661,146761.043010752688
2007,11,E14000747,129730.928571428571
2007,11,E14000785,127916.012195121951
2007,11,E14000807,148185.092348284960
2007,11,E14000808,135226.698717948718
2007,11,E14000809,230188.182389937107
2007,11,E14000911,144018.756862745098
2007,11,E14001054,150407.325000000000
2007,11,E14001059,153381.236363636364
2007,11,E14000580,122020.666666666667
2007,11,E14000579,176654.166666666667
2007,11,E14000871,254975.000000000000
2007,12,E14000537,128353.101694915254
2007,12,E14000979,163246.395348837209
2007,12,E14000612,158336.776923076923
2007,12,E14000661,133655.195652173913
2007,12,E14000571,132529.715277777778
2007,12,E14000747,127055.917647058824
2007,12,E14000807,152459.930599369085
2007,12,E14000808,137270.761904761905
2007,12,E14000809,216117.793103448276
2007,12,E14000911,133442.781045751634
2007,12,E14001054,145784.047619047619
2007,12,E14001059,161584.083333333333
2007,12,E14000532,175340.384615384615
2007,12,E14000785,124179.320000000000
2007,12,E14000580,121012.727272727273
2007,12,E14000579,188980.000000000000
2008,1,E14000979,159724.236111111111
2008,1,E14000571,132481.838509316770
2008,1,E14001054,160464.086021505376
2008,1,E14000911,123215.116788321168
2008,1,E14000807,149894.789473684211
2008,1,E14000612,148274.961538461538
2008,1,E14000532,269389.421052631579
2008,1,E14000537,116026.333333333333
2008,1,E14000579,114250.000000000000
2008,1,E14000580,115460.866666666667
2008,1,E14000661,135448.125000000000
2008,1,E14000747,118467.244897959184
2008,1,E14000785,126561.021739130435
2008,1,E14000808,138392.405172413793
2008,1,E14000809,280975.269662921348
2008,1,E14001059,174764.224137931034
2008,1,E14000871,70000.000000000000
2008,2,E14000532,175364.772727272727
2008,2,E14000537,115696.843750000000
2008,2,E14000571,134238.664772727273
2008,2,E14000579,128856.250000000000
2008,2,E14000580,114290.625000000000
2008,2,E14000612,145477.166666666667
2008,2,E14000661,114364.981132075472
2008,2,E14000747,123591.553191489362
2008,2,E14000785,155912.075757575758
2008,2,E14000807,140782.095238095238
2008,2,E14000808,130495.106194690265
2008,2,E14000809,209358.118811881188
2008,2,E14000871,430000.000000000000
2008,2,E14000911,131766.038674033149
2008,2,E14000979,163237.606060606061
2008,2,E14001054,114997.180952380952
2008,2,E14001059,158922.982758620690
2008,2,E14000627,189000.000000000000
2008,3,E14001059,150561.407407407407
2008,3,E14000809,216311.236559139785
2008,3,E14000808,125244.154545454545
2008,3,E14000911,138229.524193548387
2008,3,E14000979,158771.969696969697
2008,3,E14001054,129620.121212121212
2008,3,E14000612,145611.135135135135
2008,3,E14000661,129059.888888888889
2008,3,E14000785,144520.093023255814
2008,3,E14000747,104520.813953488372
2008,3,E14000807,136179.416666666667
2008,3,E14000537,140587.477272727273
2008,3,E14000571,129517.470588235294
2008,3,E14000579,123437.500000000000
2008,3,E14000532,248890.000000000000
2008,3,E14000580,123099.062500000000
2008,3,E14000871,128000.000000000000
2008,4,E14000571,137885.235294117647
2008,4,E14000747,124223.936170212766
2008,4,E14000532,285969.565217391304
2008,4,E14000537,127418.809523809524
2008,4,E14000808,133671.788990825688
2008,4,E14000809,215809.658823529412
2008,4,E14000911,136795.649305555556
2008,4,E14000979,167627.647058823529
2008,4,E14001054,138748.700934579439
2008,4,E14000612,148705.121739130435
2008,4,E14000661,125692.018867924528
2008,4,E14000785,143715.326086956522
2008,4,E14000807,128784.095505617978
2008,4,E14000580,119629.666666666667
2008,4,E14001059,149338.422680412371
2008,4,E14000579,131468.750000000000
2008,4,E14000871,86000.000000000000
2008,4,E14000969,161333.333333333333
2008,5,E14000809,216674.520833333333
2008,5,E14000532,200520.952380952381
2008,5,E14000537,118465.456521739130
2008,5,E14000571,127094.718181818182
2008,5,E14000612,170453.574468085106
2008,5,E14000661,116190.200000000000
2008,5,E14000747,105757.000000000000
2008,5,E14000785,115360.270270270270
2008,5,E14000807,130517.147239263804
2008,5,E14000808,124403.131578947368
2008,5,E14000911,129763.771241830065
2008,5,E14000979,166089.455555555556
2008,5,E14001054,133581.340206185567
2008,5,E14001059,163562.678571428571
2008,5,E14000579,119730.000000000000
2008,5,E14000580,117034.230769230769
2008,5,E14000871,135500.000000000000
2008,6,E14001059,167204.480392156863
2008,6,E14000537,120680.975609756098
2008,6,E14000571,127601.152941176471
2008,6,E14000612,159764.939759036145
2008,6,E14000809,222100.000000000000
2008,6,E14001054,139420.193877551020
2008,6,E14000911,132403.386792452830
2008,6,E14000807,135203.078787878788
2008,6,E14000979,153452.272727272727
2008,6,E14000808,138215.420560747664
2008,6,E14000785,139740.897435897436
2008,6,E14000661,120205.555555555556
2008,6,E14000747,123985.000000000000
2008,6,E14000580,104341.555555555556
2008,6,E14000579,167497.500000000000
2008,6,E14000532,203225.000000000000
2008,6,E14000871,98000.000000000000
2008,7,E14000571,138294.021052631579
2008,7,E14001059,158957.391304347826
2008,7,E14000532,195712.500000000000
2008,7,E14000911,136621.024793388430
2008,7,E14000979,158305.833333333333
2008,7,E14001054,154806.321839080460
2008,7,E14000612,163024.883720930233
2008,7,E14000627,150000.000000000000
2008,7,E14000661,127817.690476190476
2008,7,E14000747,135040.957446808511
2008,7,E14000785,117819.941176470588
2008,7,E14000807,140430.852564102564
2008,7,E14000808,143502.951086956522
2008,7,E14000809,229275.867924528302
2008,7,E14000537,115319.416666666667
2008,7,E14000580,103602.631578947368
2008,7,E14000579,147750.000000000000
2008,8,E14000969,220000.000000000000
2008,8,E14000532,210791.666666666667
2008,8,E14000537,124195.645161290323
2008,8,E14000571,134067.666666666667
2008,8,E14000579,253750.000000000000
2008,8,E14000580,111224.800000000000
2008,8,E14000612,139438.453125000000
2008,8,E14000661,120563.413043478261
2008,8,E14000747,115665.514285714286
2008,8,E14000785,138043.382352941176
2008,8,E14000807,132582.515873015873
2008,8,E14000808,126264.567901234568
2008,8,E14000809,190571.880000000000
2008,8,E14000871,118000.000000000000
2008,8,E14000911,139947.627272727273
2008,8,E14000979,150659.833333333333
2008,8,E14001054,151541.919354838710
2008,8,E14001059,175389.463768115942
2008,9,E14001059,165697.264705882353
2008,9,E14000809,200803.444444444444
2008,9,E14000911,133208.944444444444
2008,9,E14000979,156770.285714285714
2008,9,E14001054,132904.983870967742
2008,9,E14000532,189763.333333333333
2008,9,E14000571,119191.887096774194
2008,9,E14000612,139488.733333333333
2008,9,E14000661,117188.366666666667
2008,9,E14000747,101382.645161290323
2008,9,E14000785,111434.042553191489
2008,9,E14000807,130501.785234899329
2008,9,E14000808,136663.365853658537
2008,9,E14000537,128698.354838709677
2008,9,E14000579,147000.000000000000
2008,9,E14000871,40000.000000000000
2008,9,E14000580,110331.666666666667
2008,9,E14000969,108000.000000000000
2008,10,E14000808,108770.588235294118
2008,10,E14000532,264903.750000000000
2008,10,E14000537,116462.121212121212
2008,10,E14000571,110749.034482758621
2008,10,E14000612,125586.028571428571
2008,10,E14000661,133300.160000000000
2008,10,E14000747,116533.870967741935
2008,10,E14000807,127922.086956521739
2008,10,E14000809,190343.444444444444
2008,10,E14000911,132735.309278350515
2008,10,E14000979,151935.921568627451
2008,10,E14001054,129647.207792207792
2008,10,E14001059,141012.522388059701
2008,10,E14000785,127910.344827586207
2008,10,E14000579,126833.333333333333
2008,10,E14000580,118115.000000000000
2008,11,E14001059,151140.894736842105
2008,11,E14000537,123404.285714285714
2008,11,E14000571,105184.338582677165
2008,11,E14000808,156977.235294117647
2008,11,E14000809,216067.307692307692
2008,11,E14000911,116915.434782608696
2008,11,E14000979,143449.517241379310
2008,11,E14001054,117125.413793103448
2008,11,E14000612,131362.714285714286
2008,11,E14000807,118911.011904761905
2008,11,E14000580,165000.000000000000
2008,11,E14000661,120743.333333333333
2008,11,E14000747,113245.227272727273
2008,11,E14000785,128908.055555555556
2008,11,E14000532,236465.384615384615
2008,12,E14000808,112126.426470588235
2008,12,E14001059,142344.802816901408
2008,12,E14000571,112924.277108433735
2008,12,E14001054,147229.923076923077
2008,12,E14000979,155748.526315789474
2008,12,E14000612,123653.714285714286
2008,12,E14000911,128800.437908496732
2008,12,E14000809,173049.324324324324
2008,12,E14000807,104792.772413793103
2008,12,E14000537,110180.937500000000
2008,12,E14000661,120300.592592592593
2008,12,E14000747,117004.100000000000
2008,12,E14000871,134950.000000000000
2008,12,E14000785,148614.047619047619
2008,12,E14000580,125800.000000000000
2008,12,E14000532,186166.666666666667
2008,12,E14000579,125625.000000000000
2009,1,E14000785,92601.571428571429
2009,1,E14000911,139534.684210526316
2009,1,E14000612,124835.263157894737
2009,1,E14001059,126787.755555555556
2009,1,E14000580,81357.142857142857
2009,1,E14000571,116892.073170731707
2009,1,E14000747,68645.833333333333
2009,1,E14000807,119754.475409836066
2009,1,E14000808,114266.691176470588
2009,1,E14000537,102586.666666666667
2009,1,E14000809,217175.822222222222
2009,1,E14000532,219100.000000000000
2009,1,E14000579,127500.000000000000
2009,1,E14001054,156470.727272727273
2009,1,E14000661,112552.000000000000
2009,1,E14000979,138267.363636363636
2009,1,E14000871,170000.000000000000
2009,2,E14000747,91178.205128205128
2009,2,E14000537,95386.111111111111
2009,2,E14000612,194431.771428571429
2009,2,E14000807,113876.013888888889
2009,2,E14000808,137700.000000000000
2009,2,E14000809,186396.590909090909
2009,2,E14000979,138329.347826086957
2009,2,E14001054,123415.000000000000
2009,2,E14001059,143481.081081081081
2009,2,E14000911,121960.828282828283
2009,2,E14000571,125482.027027027027
2009,2,E14000969,121500.000000000000
2009,2,E14000785,166722.222222222222
2009,2,E14000661,134015.526315789474
2009,2,E14000580,84928.571428571429
2009,2,E14000532,203514.200000000000
2009,3,E14001059,155842.459016393443
2009,3,E14000532,248500.000000000000
2009,3,E14000571,139144.062500000000
2009,3,E14000747,109244.090909090909
2009,3,E14000807,120725.923664122137
2009,3,E14000808,98483.750000000000
2009,3,E14000911,123228.833333333333
2009,3,E14000979,125079.722222222222
2009,3,E14001054,120999.541666666667
2009,3,E14000661,105153.148148148148
2009,3,E14000612,139374.897959183673
2009,3,E14000785,115062.500000000000
2009,3,E14000809,187460.185185185185
2009,3,E14000580,95807.307692307692
2009,3,E14000537,97841.666666666667
2009,3,E14000579,193330.000000000000
2009,4,E14000612,133681.046511627907
2009,4,E14000537,104558.620689655172
2009,4,E14000571,108223.242424242424
2009,4,E14000785,120389.285714285714
2009,4,E14000807,116316.377358490566
2009,4,E14000808,111621.078431372549
2009,4,E14000809,215432.177419354839
2009,4,E14000911,115678.532110091743
2009,4,E14001054,135805.170212765957
2009,4,E14001059,139866.875000000000
2009,4,E14000661,115541.666666666667
2009,4,E14000532,197918.000000000000
2009,4,E14000979,146510.227272727273
2009,4,E14000747,93048.000000000000
2009,4,E14000579,202000.000000000000
2009,4,E14000580,104362.500000000000
2009,4,E14000969,74000.000000000000
2009,4,E14000871,107000.000000000000
2009,5,E14000580,99000.000000000000
2009,5,E14000612,126570.000000000000
2009,5,E14000661,104080.933333333333
2009,5,E14000747,108380.769230769231
2009,5,E14000785,138650.142857142857
2009,5,E14000809,220419.707317073171
2009,5,E14001059,144305.493150684932
2009,5,E14001054,121184.600000000000
2009,5,E14000979,140590.593750000000
2009,5,E14000911,135118.164556962025
2009,5,E14000808,113899.153846153846
2009,5,E14000532,256673.913043478261
2009,5,E14000537,105355.882352941176
2009,5,E14000571,116709.931034482759
2009,5,E14000807,126108.229357798165
2009,5,E14000579,137666.666666666667
2009,6,E14000612,171546.517241379310
2009,6,E14000537,104274.074074074074
2009,6,E14000571,100514.300000000000
2009,6,E14000661,109044.545454545455
2009,6,E14000785,131792.727272727273
2009,6,E14000807,114973.896296296296
2009,6,E14000808,107258.121212121212
2009,6,E14000809,219228.190909090909
2009,6,E14000911,117500.085106382979
2009,6,E14000979,151380.909090909091
2009,6,E14001054,145834.529411764706
2009,6,E14001059,152253.506849315068
2009,6,E14000532,261481.250000000000
2009,6,E14000747,119347.027027027027
2009,6,E14000580,114833.333333333333
2009,6,E14000579,94666.666666666667
2009,7,E14001059,153632.469135802469
2009,7,E14000747,105067.000000000000
2009,7,E14000807,124013.198529411765
2009,7,E14000808,125871.067567567568
2009,7,E14000809,209578.990196078431
2009,7,E14000911,120166.922330097087
2009,7,E14000979,143362.512820512821
2009,7,E14001054,143013.791666666667
2009,7,E14000571,102790.312500000000
2009,7,E14000612,146694.915254237288
2009,7,E14000537,104482.878787878788
2009,7,E14000661,124982.236363636364
2009,7,E14000579,147916.666666666667
2009,7,E14000580,83181.818181818182
2009,7,E14000785,120356.500000000000
2009,7,E14000532,240031.250000000000
2009,7,E14000969,145000.000000000000
2009,8,E14001054,138435.196078431373
2009,8,E14000911,125721.241830065359
2009,8,E14000537,110698.103448275862
2009,8,E14000532,170535.185185185185
2009,8,E14000979,151613.852459016393
2009,8,E14001059,168257.744186046512
2009,8,E14000571,103923.081395348837
2009,8,E14000612,157514.731707317073
2009,8,E14000661,98127.586206896552
2009,8,E14000785,118598.080000000000
2009,8,E14000807,147705.317829457364
2009,8,E14000809,220416.086956521739
2009,8,E14000808,117860.244186046512
2009,8,E14000580,103998.750000000000
2009,8,E14000747,113174.032258064516
2009,8,E14000579,278399.000000000000
2009,8,E14000969,127000.000000000000
2009,9,E14000532,212844.777777777778
2009,9,E14000537,111089.242424242424
2009,9,E14000571,108722.626262626263
2009,9,E14000979,145203.725274725275
2009,9,E14000612,124926.884057971014
2009,9,E14000661,128414.714285714286
2009,9,E14000785,107821.241379310345
2009,9,E14000807,130790.422764227642
2009,9,E14000808,119646.256097560976
2009,9,E14000809,200190.107142857143
2009,9,E14000911,116853.882882882883
2009,9,E14001054,137000.689655172414
2009,9,E14001059,152751.976190476190
2009,9,E14000747,115435.972222222222
2009,9,E14000580,92785.000000000000
2009,9,E14000579,89600.000000000000
2009,10,E14000532,220682.352941176471
2009,10,E14000537,120244.279069767442
2009,10,E14000571,94110.472527472527
2009,10,E14000809,222215.505154639175
2009,10,E14001054,120885.316455696203
2009,10,E14000979,153113.303921568627
2009,10,E14000661,121262.386363636364
2009,10,E14001059,172660.375000000000
2009,10,E14000911,110447.019801980198
2009,10,E14000807,121632.817391304348
2009,10,E14000808,113175.244444444444
2009,10,E14000612,139735.525641025641
2009,10,E14000579,131750.000000000000
2009,10,E14000580,115855.666666666667
2009,10,E14000747,125204.594594594595
2009,10,E14000785,165496.971428571429
2009,10,E14000969,164000.000000000000
2009,11,E14001059,157287.401785714286
2009,11,E14000809,200214.431372549020
2009,11,E14000911,119385.234567901235
2009,11,E14000979,146165.976562500000
2009,11,E14001054,133314.285714285714
2009,11,E14000571,120480.543103448276
2009,11,E14000612,142230.759493670886
2009,11,E14000661,127248.045454545455
2009,11,E14000747,121582.434782608696
2009,11,E14000785,123955.083333333333
2009,11,E14000807,114846.456953642384
2009,11,E14000808,117100.540540540541
2009,11,E14000537,106722.837837837838
2009,11,E14000579,142000.000000000000
2009,11,E14000532,198171.718750000000
2009,11,E14000580,121250.000000000000
2009,12,E14000979,162683.707142857143
2009,12,E14000537,105638.722222222222
2009,12,E14000571,134820.222222222222
2009,12,E14000580,128443.888888888889
2009,12,E14000612,164165.144230769231
2009,12,E14000661,123398.916666666667
2009,12,E14000747,128410.979166666667
2009,12,E14000807,133233.007246376812
2009,12,E14000808,128497.472222222222
2009,12,E14000809,209698.701298701299
2009,12,E14000911,119470.354166666667
2009,12,E14001054,151686.730769230769
2009,12,E14001059,145348.889655172414
2009,12,E14000532,223750.000000000000
2009,12,E14000579,121666.666666666667
2009,12,E14000785,115940.757575757576
2010,1,E14000809,217213.627450980392
2010,1,E14000785,120797.571428571429
2010,1,E14000571,107712.803030303030
2010,1,E14000808,98819.888888888889
2010,1,E14000537,106277.777777777778
2010,1,E14001054,126189.822222222222
2010,1,E14001059,173849.381818181818
2010,1,E14000807,122465.083333333333
2010,1,E14000532,258084.000000000000
2010,1,E14000612,116527.371428571429
2010,1,E14000747,83892.058823529412
2010,1,E14000661,102291.666666666667
2010,1,E14000911,117383.333333333333
2010,1,E14000979,150494.166666666667
2010,1,E14000579,148666.666666666667
2010,1,E14000580,86527.777777777778
2010,2,E14000808,111639.175675675676
2010,2,E14000532,211300.000000000000
2010,2,E14000571,109676.053333333333
2010,2,E14000579,176666.666666666667
2010,2,E14000612,144066.406250000000
2010,2,E14000661,108352.240000000000
2010,2,E14000747,114920.000000000000
2010,2,E14000785,134692.531250000000
2010,2,E14000807,120856.317757009346
2010,2,E14000809,213892.068965517241
2010,2,E14000911,131205.518518518519
2010,2,E14001054,142821.417910447761
2010,2,E14001059,150021.509433962264
2010,2,E14000580,110994.444444444444
2010,2,E14000537,101285.806451612903
2010,2,E14000979,129953.382716049383
2010,2,E14000871,92500.000000000000
2010,3,E14001059,153702.554054054054
2010,3,E14000532,196192.777777777778
2010,3,E14000571,115274.147058823529
2010,3,E14000911,113756.367816091954
2010,3,E14000979,120863.079365079365
